"","Sample_3TR","Sample_9TR","Sample_21TR","Sample_24TR","Sample_31TR","Sample_32TR","Sample_38TR","Sample_41TR","Sample_43TR","Sample_49TR","Sample_50TR"
"chr1:805799|810170",49,19,12,69,91,9,0,65,51,26,29
"chr10:68025546|68038169",0,0,0,0,0,0,0,0,3,0,6
"chr10:68038093|68067217",0,0,2,0,0,0,0,0,5,0,0
"chr10:68363590|68364113",0,0,0,0,0,0,0,0,3,3,0
"chr10:68393138|68396881",4,0,7,6,0,0,16,18,17,14,10
"chr10:68394075|68401737",11,0,0,0,0,0,0,0,5,6,7
"chr10:68450028|68465812",3,0,0,0,0,0,0,0,3,0,0
"chr10:68487144|68488629",0,0,0,0,0,0,0,0,5,0,0
"chr10:68487144|68503695",5,0,5,8,0,0,0,0,8,17,16
"chr10:68737845|68742569",26,10,24,12,0,10,30,14,11,26,31
"chr10:68911068|68914204",0,0,0,0,0,0,0,0,4,0,0
"chr10:68913162|68914204",8,0,0,0,0,0,12,0,8,10,6
"chr10:68963291|68969121",0,0,0,6,0,0,0,0,4,0,0
"chr10:68971891|68977688",0,0,0,0,0,0,0,0,3,0,0
"chr10:69005046|69011015",0,0,0,0,0,0,0,0,6,0,0
"chr10:69155812|69158211",0,0,0,0,0,0,0,0,6,0,0
"chr10:69185987|69191766",0,0,0,0,0,7,0,0,15,6,9
"chr10:69376934|69389296",0,0,0,0,0,0,0,0,5,0,0
"chr10:69678087|69678864",0,0,0,0,0,0,0,0,5,0,0
"chr10:70820184|70854855",0,0,0,0,0,0,0,0,3,0,0
"chr10:72196811|72203524",0,0,0,0,0,0,0,0,3,0,0
"chr10:72196811|72213331",0,0,9,0,0,0,0,0,5,3,0
"chr10:72508155|72566794",0,0,0,0,0,0,0,0,7,0,0
"chr10:72708283|72715902",45,0,8,19,0,30,0,20,26,21,14
"chr10:72708283|72741845",0,0,0,0,0,7,19,0,6,5,0
"chr10:72935106|72942740",0,0,0,0,0,0,0,0,7,0,0
"chr10:73030271|73053590",0,0,0,0,0,0,0,0,3,8,0
"chr10:73044981|73053590",0,0,0,0,0,0,0,0,10,0,0
"chr10:73072029|73074915",0,0,0,0,0,0,0,0,7,0,0
"chr10:73146276|73154448",3,0,0,0,0,0,0,0,12,0,0
"chr10:73154256|73156655",0,0,0,0,0,0,0,0,3,6,0
"chr10:73174687|73193593",0,0,4,0,0,0,0,0,11,0,0
"chr10:73241662|73246828",0,0,0,0,0,0,0,0,6,0,0
"chr10:73251763|73278337",0,0,0,0,0,0,0,0,3,0,0
"chr10:73378911|73388414",0,0,0,0,0,0,0,0,4,0,0
"chr10:73454412|73467678",0,0,0,0,0,0,0,0,6,0,0
"chr10:73471468|73479517",0,0,0,0,0,0,0,0,4,0,0
"chr10:73526647|73539593",0,0,0,0,0,0,0,0,2,0,0
"chr10:73536269|73539593",71,0,10,4,0,11,0,32,6,35,21
"chr10:73536269|73571513",0,0,0,0,0,0,0,0,6,0,0
"chr10:73571421|73576361",0,4,0,0,0,0,0,0,3,0,0
"chr10:73692043|73713332",0,0,0,0,0,0,0,0,5,0,0
"chr10:73713204|73721504",3,0,0,0,0,0,0,0,5,0,0
"chr10:73746805|73759794",0,0,0,0,0,0,0,0,6,0,0
"chr10:74070670|74083513",8,5,0,7,0,0,0,17,9,0,14
"chr10:74070670|74094461",0,0,0,4,0,0,0,0,6,0,7
"chr10:74074743|74090198",0,0,0,0,0,0,0,0,4,0,0
"chr10:74089196|74095855",0,0,0,0,0,0,0,0,6,0,0
"chr10:74314667|74398579",0,0,0,6,0,0,9,0,14,11,7
"chr10:74394141|74398579",0,0,0,0,0,0,0,0,3,0,0
"chr10:75150514|75164740",0,8,8,0,0,6,0,0,4,0,0
"chr10:76036008|76058783",31,9,0,4,0,0,22,9,7,12,4
"chr10:76914936|77019099",0,0,0,0,0,0,0,0,8,0,3
"chr10:76953801|77039637",0,0,0,0,0,0,0,0,2,0,0
"chr10:76969974|77012043",0,0,0,0,0,5,0,0,5,0,0
"chr10:76969974|77027891",5,0,7,12,0,0,0,0,5,9,18
"chr10:77073097|77090510",0,0,0,0,0,0,0,0,5,0,6
"chr10:77108286|77121048",0,0,0,0,0,0,0,0,6,0,0
"chr10:77120973|77251256",0,0,0,0,0,0,0,0,7,0,0
"chr10:77183421|77251256",18,0,8,4,0,7,0,0,3,10,0
"chr10:77493798|77587871",0,0,0,0,0,0,0,0,3,0,0
"chr10:77582129|77586458",0,0,0,0,0,0,0,0,5,5,0
"chr10:77582129|77587871",9,0,0,0,0,0,0,0,5,0,0
"chr10:77991054|77993367",0,0,0,0,0,0,0,0,3,0,0
"chr10:78035352|78037304",0,0,0,0,0,0,0,0,2,0,0
"chr10:79293363|79296653",0,0,0,0,0,0,0,0,2,0,0
"chr10:79394276|79432758",0,0,0,0,0,0,0,0,4,0,0
"chr10:84380098|84477664",0,0,0,0,0,0,0,0,4,0,0
"chr10:84417771|84464016",0,0,0,0,0,0,0,0,6,0,0
"chr10:84425731|84477664",0,0,0,0,0,0,0,0,6,7,0
"chr10:84438282|84477664",6,0,0,18,0,0,0,27,3,0,4
"chr10:84447832|84477664",7,0,0,15,0,0,26,31,33,0,13
"chr10:84463933|84477664",0,4,0,0,0,6,0,0,7,16,0
"chr10:85854496|85916239",0,5,0,5,0,0,0,0,6,0,0
"chr10:86467279|86473973",0,0,0,5,0,0,0,0,6,0,0
"chr10:86716327|86718847",2,0,0,7,0,6,10,0,9,0,0
"chr10:86875867|86900126",0,0,11,0,0,0,0,0,11,0,14
"chr10:86875867|86924641",0,0,0,0,0,0,0,0,7,0,0
"chr10:87051583|87076656",0,0,0,0,0,0,0,0,6,0,0
"chr10:87057691|87068157",0,0,0,0,0,0,0,0,2,0,0
"chr10:87508336|87521169",6,0,7,10,0,0,0,17,7,0,14
"chr10:87790310|87814612",0,0,0,0,0,0,0,0,3,0,0
"chr10:89751346|89762835",0,0,0,5,0,0,32,0,6,0,0
"chr10:91425281|91481139",0,0,0,0,0,14,0,0,3,0,0
"chr10:91460427|91462184",2,0,0,0,0,0,0,0,19,8,0
"chr10:91819270|91836998",0,0,2,0,0,0,0,0,8,0,0
"chr10:91827017|91842391",10,0,0,0,0,0,0,28,15,0,0
"chr10:91848383|91849594",0,0,0,0,0,0,0,0,4,0,0
"chr10:91848383|91851336",0,0,16,3,0,0,19,14,27,11,19
"chr10:91994535|91997751",0,0,8,0,0,0,0,0,2,5,10
"chr10:92008829|92009208",0,0,0,0,0,0,0,0,3,0,0
"chr10:92514920|92537550",0,0,0,0,0,0,0,0,3,0,0
"chr10:92649835|92650517",0,0,0,0,0,0,0,0,4,0,0
"chr10:92834685|92909631",0,0,0,0,0,0,0,0,2,0,0
"chr10:92834713|92909631",0,0,0,0,0,0,0,0,7,0,0
"chr10:92899599|92920050",0,0,0,0,0,0,0,0,4,3,0
"chr10:93363961|93374955",0,0,0,0,0,0,0,0,3,0,0
"chr10:93366392|93373085",0,0,0,0,0,0,0,0,9,0,0
"chr10:93372930|93389154",0,0,0,0,0,0,0,0,4,0,0
"chr10:93408787|93417599",0,0,0,0,0,0,0,7,5,0,0
"chr10:93426071|93452141",0,0,0,0,0,0,0,0,3,0,0
"chr10:93670770|93700106",0,0,0,0,0,0,0,0,2,0,0
"chr10:93684056|93687449",0,0,0,0,0,0,0,0,9,0,0
"chr10:93694861|93700106",0,0,0,0,0,0,0,0,5,0,0
"chr10:94017339|94032252",0,0,0,0,0,0,0,0,2,0,0
"chr10:94441896|94500327",5,0,0,0,0,0,0,0,6,0,0
"chr10:94493365|94500327",0,0,0,0,0,0,0,0,7,3,0
"chr10:94497055|94511654",0,0,0,0,0,0,0,0,2,0,0
"chr10:94500221|94511654",0,8,0,0,0,0,0,0,7,0,0
"chr10:94510091|94522453",0,0,0,0,0,0,0,0,2,0,0
"chr10:95237996|95247366",0,0,0,0,0,0,13,0,5,0,0
"chr10:95263864|95271784",0,8,2,8,0,8,0,0,6,6,5
"chr10:95339133|95341678",0,0,13,0,0,12,35,13,12,33,14
"chr10:95367650|95414862",0,0,0,0,0,0,17,0,9,3,4
"chr10:95397220|95422073",0,0,0,0,0,0,0,0,2,0,4
"chr10:95839691|95847706",0,0,0,0,0,0,0,0,3,0,0
"chr10:95922016|95927332",5,0,0,0,0,3,0,0,5,6,0
"chr10:96533051|96562138",0,0,0,0,0,0,0,0,3,0,0
"chr10:96884403|96907747",0,0,7,0,0,0,0,0,15,6,0
"chr10:96907265|96952196",10,0,18,5,0,9,0,0,11,5,18
"chr10:97235217|97259628",0,0,0,4,0,0,0,0,3,5,0
"chr10:97246272|97263629",0,0,3,0,0,0,0,0,3,10,0
"chr10:97437191|97437750",0,11,2,0,0,0,0,0,6,0,0
"chr10:97460695|97462682",0,0,0,0,0,0,0,0,3,0,0
"chr10:97469646|97484151",0,0,0,0,0,0,0,0,3,0,0
"chr10:97743094|97744915",0,0,0,0,0,0,0,19,6,0,0
"chr10:98156093|98186563",0,0,0,0,0,0,0,0,5,0,0
"chr10:99894946|99909146",0,0,0,0,0,0,0,0,7,0,0
"chr10:99969115|99972134",0,0,0,0,0,8,0,0,10,0,0
"chr10:100204506|100205199",0,0,0,0,0,0,0,0,5,0,0
"chr10:100253421|100262063",0,4,0,0,0,0,0,0,6,0,0
"chr10:100256262|100260319",0,0,0,0,0,0,0,32,5,0,0
"chr10:100440148|100440969",0,0,0,0,0,0,0,0,4,0,0
"chr10:100923978|100926019",2,0,8,0,0,0,0,9,23,8,0
"chr10:100937402|100944128",0,0,10,0,0,10,16,0,8,16,30
"chr10:100944026|100947847",11,0,0,0,0,0,0,0,3,0,0
"chr10:101624745|101676436",7,0,5,9,0,0,9,22,7,4,6
"chr10:101797980|101800400",0,0,0,8,0,0,0,0,2,0,16
"chr10:101798842|101800400",11,0,5,0,0,0,4,0,12,11,2
"chr10:101798842|101807901",0,0,0,0,0,0,0,0,3,7,0
"chr10:101990551|102002072",0,0,0,0,0,0,0,0,2,3,0
"chr10:101990551|102006633",0,0,0,0,0,0,0,0,4,0,0
"chr10:102006540|102014024",0,0,0,0,0,0,0,0,7,0,0
"chr10:102023477|102025248",0,0,0,8,0,0,28,10,16,11,5
"chr10:102025156|102033339",2,0,0,0,0,0,0,0,5,5,0
"chr10:102157019|102158214",0,0,7,13,0,29,8,17,8,8,10
"chr10:102375359|102377140",0,0,0,0,0,0,0,0,3,0,0
"chr10:102872448|102874661",16,0,4,7,0,6,0,18,7,11,12
"chr10:102876954|102890678",8,3,0,0,0,6,5,0,8,19,6
"chr10:103049707|103056964",0,0,6,0,0,0,0,4,10,0,0
"chr10:103091564|103094455",0,0,0,0,0,9,0,0,5,0,7
"chr10:103139406|103181328",0,0,0,3,0,0,0,0,4,0,0
"chr10:103451083|103452353",0,0,0,0,0,0,0,0,5,0,0
"chr10:103570872|103571822",0,0,0,0,0,0,0,0,10,0,0
"chr10:103570872|103589660",0,0,0,0,0,0,0,0,6,0,0
"chr10:103611581|103613190",0,0,0,0,0,0,6,0,5,0,0
"chr10:103611581|103661114",0,0,0,0,0,10,0,0,7,3,6
"chr10:104008177|104010908",0,0,0,0,0,0,0,0,10,0,0
"chr10:104018160|104021733",0,0,0,0,0,0,0,0,4,0,0
"chr10:104131331|104198038",0,0,0,0,0,0,0,0,2,0,0
"chr10:104152607|104162403",0,0,0,0,0,0,0,0,5,0,0
"chr10:108275285|108276287",0,0,0,0,0,0,0,0,2,0,0
"chr10:108395781|108453203",0,0,0,0,0,0,0,0,10,5,0
"chr10:110124123|110130486",0,0,0,0,0,0,0,0,4,0,0
"chr10:110428936|110442374",0,0,0,0,0,0,0,0,3,0,0
"chr10:110502721|110507154",0,0,6,0,0,0,0,0,8,0,0
"chr10:110593073|110598290",0,0,0,6,0,0,0,0,3,0,0
"chr10:110875966|110896087",0,0,0,0,0,0,0,0,3,0,0
"chr10:110887665|110889630",0,0,0,0,0,0,0,0,4,0,0
"chr10:110894091|110898343",0,0,0,0,0,0,0,0,4,0,0
"chr10:111617507|111635172",0,0,0,0,0,0,0,0,5,0,0
"chr10:112527087|112668998",0,0,0,0,0,0,0,0,4,0,0
"chr10:112888735|112906213",18,9,0,0,0,0,0,0,19,13,6
"chr10:112964556|113040126",0,0,0,0,0,0,0,0,6,0,0
"chr10:113040025|113089540",39,14,11,8,0,10,4,13,20,17,10
"chr10:113086047|113089540",14,0,0,0,0,0,0,0,17,6,0
"chr10:113141184|113146097",2,0,0,0,0,6,0,10,6,0,0
"chr10:113898110|113908523",0,0,0,0,0,0,0,0,3,4,0
"chr10:114465698|114473956",7,0,21,6,0,0,0,4,9,0,0
"chr10:114545005|114571406",0,0,0,0,0,0,0,0,5,0,0
"chr10:114842933|114847233",0,0,0,0,0,0,0,0,4,0,0
"chr10:115215697|115268444",0,0,0,0,0,0,0,0,2,0,0
"chr10:115241571|115315736",0,0,0,0,0,0,0,0,5,0,0
"chr10:115461969|115519318",3,0,0,0,0,0,0,0,5,0,0
"chr10:116089741|116096764",0,0,0,0,0,6,0,0,8,0,0
"chr10:116951909|116960230",0,0,0,0,0,0,0,0,5,0,0
"chr10:118015065|118040565",0,0,0,0,0,0,0,0,5,0,0
"chr10:118038972|118040565",0,0,0,4,0,0,0,0,5,0,0
"chr10:119038238|119038439",3,0,0,0,0,4,0,0,7,0,0
"chr10:119070886|119073937",0,0,0,0,0,0,0,0,3,0,0
"chr10:119107948|119120452",0,0,0,0,0,0,0,5,6,0,4
"chr10:119575691|119580010",0,0,0,0,0,0,0,0,2,0,0
"chr10:119843254|119849576",0,0,0,3,0,0,0,0,6,5,0
"chr10:119853050|119859884",0,0,0,0,0,0,0,0,10,0,0
"chr10:119898427|119898959",0,0,0,0,0,0,0,17,3,0,0
"chr10:119902799|119904277",0,0,11,0,0,0,0,0,7,0,0
"chr10:119926036|119933787",0,0,0,0,0,0,0,0,10,5,8
"chr10:119930329|119933787",0,0,0,0,0,0,0,0,7,0,3
"chr10:120076816|120092840",0,0,0,0,0,0,0,0,2,0,0
"chr10:120185833|120312457",0,0,0,0,0,0,0,0,3,0,0
"chr10:120204995|120208995",0,0,14,16,0,66,53,0,4,3,0
"chr10:120862735|120878459",0,0,0,0,0,0,0,0,9,0,0
"chr10:121483698|121488113",0,0,0,0,0,0,0,0,3,9,4
"chr10:121538592|121564579",0,0,0,22,0,0,0,10,2,12,0
"chr10:121790169|121870038",15,0,0,11,0,10,0,0,8,7,2
"chr10:121882357|121924329",0,0,3,0,0,0,0,0,4,0,0
"chr10:121899866|121913893",0,0,0,0,0,0,0,0,3,0,0
"chr10:122488902|122489626",0,0,0,0,0,0,0,0,5,0,0
"chr10:123040466|123041379",5,0,0,0,0,0,0,0,3,0,0
"chr10:124484139|124498128",0,0,11,0,0,0,0,0,3,0,0
"chr10:124696158|124706887",0,0,6,0,0,0,0,0,8,3,0
"chr10:124706636|124706887",4,0,0,5,0,0,0,0,9,5,0
"chr10:124760413|124774782",0,0,0,0,0,0,0,0,2,0,0
"chr10:124826595|124831463",0,0,0,0,0,0,0,0,4,0,0
"chr10:124940374|124943307",23,0,12,0,0,15,35,15,9,3,11
"chr10:124987467|124994706",0,0,0,0,0,0,0,0,3,0,0
"chr10:125038997|125074843",3,0,0,0,0,0,0,0,4,4,0
"chr10:125110990|125122868",0,16,7,0,0,0,0,0,3,7,0
"chr10:125852293|125881071",4,0,0,0,0,0,0,0,9,0,0
"chr10:125988551|126008550",6,0,0,0,0,0,0,0,2,0,0
"chr10:126004884|126008550",0,0,0,0,0,0,0,0,10,4,0
"chr10:126017098|126019825",0,0,0,0,0,0,0,0,3,0,0
"chr10:126017098|126038349",0,0,0,0,0,0,0,0,7,0,0
"chr10:126970702|127012374",0,0,0,0,0,0,0,0,7,0,0
"chr10:126970702|127018835",0,0,0,0,0,0,0,0,12,0,0
"chr10:126970702|127127764",0,2,0,0,0,0,0,0,5,0,0
"chr10:126996748|126999435",10,6,14,11,0,15,6,53,13,0,17
"chr10:126996748|127000307",13,0,12,12,0,18,43,42,12,16,0
"chr10:127012295|127061776",0,0,0,0,0,0,0,0,2,0,0
"chr10:127362064|127381368",0,0,0,0,0,0,10,0,4,0,0
"chr10:128060939|128066194",0,0,0,0,0,0,0,0,8,0,2
"chr10:130145211|130160997",0,0,0,7,0,0,0,0,2,15,0
"chr10:130166507|130169490",0,6,16,0,0,0,2,0,11,6,0
"chr10:130166507|130179420",0,0,0,0,0,0,0,0,6,0,10
"chr10:131934458|131935006",0,0,0,0,0,0,0,0,10,0,0
"chr10:132690392|132710456",17,0,8,0,0,9,0,0,8,13,7
"chr10:132690392|132726905",7,0,0,0,0,7,0,0,10,18,7
"chr11:309018|314356",0,0,0,0,0,0,0,0,6,0,0
"chr11:581492|582081",6,0,7,4,0,9,0,5,5,10,0
"chr11:755879|760253",0,0,0,0,0,0,0,0,11,4,0
"chr11:992503|1000598",0,0,4,0,0,0,0,0,11,0,0
"chr11:1000432|1003804",15,0,2,6,0,9,0,0,12,16,14
"chr11:2570628|2572986",0,0,0,0,0,5,0,7,5,0,0
"chr11:2949227|2979237",0,0,0,0,0,0,0,0,6,0,0
"chr11:2955744|2972243",0,0,9,0,0,0,0,10,2,0,0
"chr11:2969803|2972243",3,7,0,11,0,3,35,32,25,22,0
"chr11:2969803|2979237",24,0,0,0,0,0,0,0,12,0,0
"chr11:3017106|3019267",0,0,0,0,0,0,0,0,4,0,0
"chr11:3395713|3397406",20,0,6,8,0,0,0,0,19,8,0
"chr11:3685973|3693375",0,0,0,0,0,0,0,0,5,0,0
"chr11:3691347|3695606",0,8,0,0,0,0,0,0,3,0,0
"chr11:3695449|3700839",0,0,0,0,0,0,0,0,5,0,0
"chr11:3702463|3702892",0,0,3,3,0,0,0,0,4,6,0
"chr11:3705200|3706627",3,0,0,0,0,8,0,0,4,6,0
"chr11:3713818|3744649",0,0,0,0,0,0,0,0,3,0,0
"chr11:3719412|3725219",0,0,0,0,0,0,0,0,3,0,0
"chr11:3727075|3753408",0,0,0,0,0,0,0,10,2,5,0
"chr11:3731391|3744649",0,0,4,0,0,0,0,0,9,2,3
"chr11:5603246|5603735",0,0,0,0,0,0,0,0,9,0,0
"chr11:6323585|6344117",0,0,0,0,0,0,0,0,5,0,0
"chr11:6395786|6411361",0,0,0,0,0,0,0,0,3,0,0
"chr11:6494757|6495410",0,0,0,0,0,0,0,0,3,0,0
"chr11:6511283|6520278",0,0,0,0,0,0,0,0,3,0,0
"chr11:7648387|7649654",0,0,0,0,0,0,0,0,4,0,0
"chr11:8089610|8090231",23,0,0,21,0,0,0,4,5,11,0
"chr11:8435494|8464822",29,0,12,10,0,6,10,29,6,30,24
"chr11:8452822|8464822",28,0,10,15,0,12,0,0,6,28,14
"chr11:8621645|8624551",0,0,0,0,0,0,0,0,2,0,0
"chr11:8750621|8839350",0,0,0,0,0,2,0,0,5,0,0
"chr11:8802830|8811335",0,9,0,0,0,0,0,0,7,5,0
"chr11:8811247|8839350",0,4,11,3,0,12,13,0,6,8,18
"chr11:8965904|8968041",0,0,0,0,0,0,0,0,10,0,0
"chr11:9027364|9030925",0,0,0,0,0,0,0,0,2,0,9
"chr11:9029884|9030925",0,0,7,0,0,6,17,0,8,5,0
"chr11:9029884|9033796",0,0,0,0,0,0,0,0,3,0,0
"chr11:9047943|9053215",0,0,0,0,0,0,0,33,8,3,0
"chr11:9178132|9207632",0,0,0,0,0,0,0,0,7,0,4
"chr11:9286455|9295387",0,0,0,0,0,0,0,0,11,5,0
"chr11:9287702|9295387",0,0,0,0,0,0,0,0,10,0,0
"chr11:9408486|9414411",0,0,3,0,0,0,0,0,14,14,0
"chr11:9408486|9420505",0,0,0,0,0,0,0,0,3,0,0
"chr11:9429674|9433846",0,0,0,0,0,0,0,0,10,0,0
"chr11:9440455|9442197",0,0,0,0,0,0,0,0,6,0,0
"chr11:9585258|9586856",0,12,0,0,0,0,0,0,4,0,0
"chr11:9713466|9729451",0,0,0,0,0,0,0,0,3,5,0
"chr11:9779463|9784438",0,0,0,0,0,0,0,0,5,0,0
"chr11:9784351|9829496",0,0,0,0,0,0,0,0,6,0,0
"chr11:9850023|9853712",0,0,0,0,0,0,0,0,3,0,0
"chr11:9961957|9963882",0,0,0,0,0,0,0,0,6,0,0
"chr11:9961957|9989595",0,5,0,5,0,0,0,24,4,0,13
"chr11:9989497|9993998",2,0,0,0,0,0,0,0,6,0,0
"chr11:10028452|10042981",0,0,0,0,0,6,0,0,15,10,2
"chr11:10305079|10306098",0,0,0,0,0,0,0,0,2,0,0
"chr11:10478526|10487364",0,0,0,0,0,0,0,0,3,0,0
"chr11:10493349|10496938",0,0,0,0,0,0,0,0,4,0,0
"chr11:11327086|11372629",0,0,0,0,0,0,0,0,2,0,0
"chr11:11372515|11379264",0,3,5,0,0,0,0,0,7,0,0
"chr11:11432621|11471272",0,6,0,0,0,0,0,0,5,0,7
"chr11:11920156|11922891",0,0,0,0,0,0,0,0,2,0,0
"chr11:11920156|11929565",0,0,0,0,0,0,0,0,11,0,0
"chr11:12226171|12227131",0,0,0,0,0,0,0,0,5,0,0
"chr11:12477847|12504429",0,0,0,0,0,0,0,0,3,0,6
"chr11:12496458|12513360",34,0,17,0,0,0,21,0,20,0,18
"chr11:12504314|12518517",0,0,14,0,0,3,0,0,4,0,0
"chr11:12652264|12668251",0,0,0,0,0,0,0,0,23,0,0
"chr11:12764179|12902113",0,0,0,0,0,0,0,0,2,0,0
"chr11:12881005|12902113",4,0,5,12,0,0,0,0,16,5,0
"chr11:13417158|13421838",0,0,0,0,0,0,0,0,7,0,0
"chr11:13982847|14080021",0,0,0,8,0,7,0,0,3,0,9
"chr11:14457784|14477015",0,0,0,0,0,0,0,0,6,0,0
"chr11:14458532|14477015",0,0,0,0,0,0,0,0,2,0,6
"chr11:16095996|16186955",5,0,0,0,0,3,0,0,6,0,0
"chr11:16111803|16186955",0,0,0,0,0,0,15,22,4,0,0
"chr11:16318446|16341252",10,0,0,0,0,0,0,0,7,0,0
"chr11:17097057|17099969",0,0,0,0,0,0,0,0,6,0,0
"chr11:17099860|17112666",0,0,0,0,0,0,0,0,2,0,0
"chr11:17102662|17114465",0,0,0,0,0,0,0,0,7,0,0
"chr11:17131916|17136625",0,0,0,0,0,0,0,0,4,0,0
"chr11:17330127|17337534",0,0,0,0,0,0,0,0,4,0,0
"chr11:17878208|18008076",0,0,3,0,0,0,10,10,4,0,0
"chr11:17988597|18010139",0,0,0,0,0,0,0,13,4,0,0
"chr11:18283795|18285459",7,0,6,3,0,0,0,8,5,4,8
"chr11:18283795|18286710",0,0,4,10,0,0,0,0,6,5,8
"chr11:18291442|18292019",39,8,22,29,0,11,30,16,14,53,12
"chr11:18339564|18360707",0,0,0,0,0,0,0,0,6,0,0
"chr11:18351881|18360707",0,0,0,0,0,0,0,0,5,0,0
"chr11:18400837|18403811",0,0,11,9,0,4,31,0,16,3,11
"chr11:18558228|18566482",0,0,0,0,0,9,0,0,3,0,6
"chr11:18558228|18570377",5,0,0,0,0,0,0,0,2,0,0
"chr11:18611477|18612488",0,0,0,0,0,0,0,0,5,0,0
"chr11:19350178|19351027",0,0,32,5,0,0,0,40,26,35,25
"chr11:19826876|19842923",7,0,6,3,0,8,19,0,4,0,6
"chr11:19976747|19984247",13,0,18,0,0,10,48,0,7,0,11
"chr11:20054080|20083179",0,0,0,0,0,0,0,0,5,0,0
"chr11:20127759|20130385",0,0,7,0,0,0,0,21,15,0,0
"chr11:20127853|20130385",0,0,0,0,0,0,0,0,4,0,0
"chr11:20395803|20397721",0,0,0,0,0,0,0,0,5,0,14
"chr11:20402919|20464546",0,0,0,0,0,0,0,0,8,5,0
"chr11:22674850|22726433",0,0,0,0,0,0,0,0,2,0,0
"chr11:28035387|28036664",0,0,0,0,0,0,0,0,3,0,0
"chr11:28296753|28362036",0,0,0,0,0,0,0,0,2,0,0
"chr11:28407013|28424364",0,0,0,0,0,0,0,0,3,0,9
"chr11:28551765|28552614",0,0,0,0,0,0,0,0,5,0,0
"chr11:30330886|30332993",0,0,0,0,0,0,0,0,2,0,0
"chr11:32229944|32230361",0,20,0,0,0,0,0,16,6,5,0
"chr11:32399948|32417654",2,0,0,0,0,0,5,0,3,0,0
"chr11:33043750|33061726",0,0,0,0,0,0,0,0,6,0,0
"chr11:33092271|33106064",0,0,0,0,0,0,0,0,4,0,0
"chr11:33105567|33106064",0,0,0,0,0,0,0,0,8,9,0
"chr11:33337075|33341686",0,0,0,0,0,0,0,0,5,0,0
"chr11:33338757|33341686",9,7,0,7,0,7,0,54,10,4,0
"chr11:33709906|33722463",0,0,0,0,0,0,0,0,2,0,0
"chr11:34076236|34076642",7,10,0,0,0,3,0,0,7,6,0
"chr11:34086064|34086413",17,5,9,0,0,10,0,0,3,0,0
"chr11:34115823|34122592",0,0,8,0,0,0,0,0,12,0,0
"chr11:34122459|34124400",0,0,0,0,0,0,0,0,4,0,0
"chr11:34130813|34133142",0,0,0,0,0,0,0,0,3,3,0
"chr11:34197325|34204690",8,17,11,9,0,0,7,13,5,0,0
"chr11:34453131|34471427",0,0,0,0,0,0,0,0,5,0,0
"chr11:34714694|34754607",0,0,0,9,0,0,0,0,4,8,0
"chr11:34882676|34895110",0,0,0,0,0,0,0,0,3,3,0
"chr11:34931404|34984728",26,0,10,0,0,0,33,11,9,0,7
"chr11:35176575|35190065",0,0,3,0,0,0,0,0,3,4,0
"chr11:36393846|36419303",12,3,0,0,0,0,5,37,4,8,7
"chr11:36400997|36431910",0,0,0,0,0,0,0,0,2,0,0
"chr11:36610081|36636117",13,0,0,0,0,0,0,0,9,0,0
"chr11:38870077|38885214",23,0,10,0,0,0,0,0,13,5,0
"chr11:43326507|43335994",0,0,0,0,0,0,0,0,5,0,0
"chr11:44197829|44206959",0,0,0,0,0,0,0,0,4,0,0
"chr11:45855982|45861032",0,0,0,0,0,0,0,0,4,0,0
"chr11:45945840|45953625",10,0,0,0,0,0,0,0,4,0,0
"chr11:46079134|46092223",0,0,0,0,0,5,0,0,5,0,0
"chr11:46433474|46435037",4,0,0,0,0,0,0,0,6,11,0
"chr11:46493608|46548500",0,0,0,0,0,0,0,0,4,0,0
"chr11:46547113|46548500",0,0,0,0,0,0,0,0,2,0,0
"chr11:47261241|47262018",0,0,0,0,0,0,0,0,7,0,0
"chr11:47472191|47489024",0,0,0,0,0,0,0,12,4,0,0
"chr11:47484389|47489024",0,0,12,8,0,3,0,10,7,7,13
"chr11:47486750|47500932",0,0,0,7,0,6,0,0,2,0,0
"chr11:47622701|47634734",0,0,0,0,0,0,0,0,8,0,0
"chr11:47627080|47635571",0,0,0,0,0,0,26,11,11,0,0
"chr11:47722976|47724172",0,0,0,0,0,0,0,0,2,0,0
"chr11:47783073|47786554",0,0,0,5,0,0,0,0,2,0,0
"chr11:47797779|47798463",0,0,0,0,0,0,0,0,6,0,0
"chr11:48153796|48156119",0,0,0,0,0,0,0,23,9,7,0
"chr11:57491224|57491862",107,4,0,8,0,17,0,14,50,101,39
"chr11:57692611|57696873",0,0,0,0,0,0,0,0,4,0,0
"chr11:58549786|58554940",0,0,0,0,0,0,0,0,7,0,0
"chr11:59639048|59643035",5,7,6,11,0,0,0,0,7,13,18
"chr11:59642880|59647913",0,0,0,0,0,0,0,0,5,0,0
"chr11:60919686|60920988",9,0,11,0,0,0,15,14,12,12,0
"chr11:60939480|60941290",0,0,0,0,0,0,0,0,4,0,0
"chr11:61271439|61274584",0,0,0,0,0,0,0,0,6,0,0
"chr11:61271695|61274584",0,0,0,0,0,0,0,0,3,0,0
"chr11:61321595|61323094",0,0,0,0,0,0,0,0,8,0,0
"chr11:61410938|61411937",0,0,0,0,0,0,0,0,6,0,0
"chr11:61437625|61438362",18,0,9,7,0,13,0,21,4,6,7
